TrainStationCoach_Index,Train_Index,StationCode,StationName,StationTime,TrainCoach_Index,Ons,Offs,StationComment
05_0143_05140_04,05_0143,05140,"111th St., Pullman",07:52 PM,05_0143_04,0,0,
05_0144_05140_01,05_0144,05140,"111th St., Pullman",09:13 PM,05_0144_01,0,0,
05_0145_05140_01,05_0145,05140,"111th St., Pullman",08:55 PM,05_0145_01,0,0,
05_0145_05140_02,05_0145,05140,"111th St., Pullman",08:55 PM,05_0145_02,0,0,
05_0145_05140_03,05_0145,05140,"111th St., Pullman",08:55 PM,05_0145_03,0,0,
05_0145_05140_04,05_0145,05140,"111th St., Pullman",08:55 PM,05_0145_04,0,2,
05_0146_05140_01,05_0146,05140,"111th St., Pullman",10:13 PM,05_0146_01,0,0,
05_0147_05140_01,05_0147,05140,"111th St., Pullman",09:54 PM,05_0147_01,0,0,
05_0147_05140_02,05_0147,05140,"111th St., Pullman",09:54 PM,05_0147_02,0,0,
05_0147_05140_03,05_0147,05140,"111th St., Pullman",09:54 PM,05_0147_03,0,3,
05_0148_05140_01,05_0148,05140,"111th St., Pullman",11:13 PM,05_0148_01,0,0,
05_0149_05140_01,05_0149,05140,"111th St., Pullman",10:54 PM,05_0149_01,0,1,
05_0149_05140_02,05_0149,05140,"111th St., Pullman",10:54 PM,05_0149_02,0,0,
05_0150_05140_01,05_0150,05140,"111th St., Pullman",12:13 AM,05_0150_01,0,0,
05_0151_05140_01,05_0151,05140,"111th St., Pullman",11:54 PM,05_0151_01,0,0,
05_0151_05140_02,05_0151,05140,"111th St., Pullman",11:54 PM,05_0151_02,0,1,
05_0153_05140_01,05_0153,05140,"111th St., Pullman",01:23 AM,05_0153_01,0,0,
05_0601_05140_01,05_0601,05140,"111th St., Pullman",05:25 PM,05_0601_01,0,1,
05_0601_05140_02,05_0601,05140,"111th St., Pullman",05:25 PM,05_0601_02,0,0,
05_0603_05140_01,05_0603,05140,"111th St., Pullman",05:57 PM,05_0603_01,0,4,
05_0603_05140_02,05_0603,05140,"111th St., Pullman",05:57 PM,05_0603_02,0,2,
05_0603_05140_03,05_0603,05140,"111th St., Pullman",05:57 PM,05_0603_03,0,0,
05_0604_05140_01,05_0604,05140,"111th St., Pullman",07:33 AM,05_0604_01,3,0,
05_0604_05140_02,05_0604,05140,"111th St., Pullman",07:33 AM,05_0604_02,0,0,
04_0200_05145_01,04_0200,05145,"Kensington, 115th St.",04:53 AM,04_0200_01,0,9,
04_0202_05145_01,04_0202,05145,"Kensington, 115th St.",05:44 AM,04_0202_01,0,9,
04_0203_05145_01,04_0203,05145,"Kensington, 115th St.",05:54 AM,04_0203_01,1,0,
04_0204_05145_01,04_0204,05145,"Kensington, 115th St.",06:27 AM,04_0204_01,5,8,
04_0204_05145_02,04_0204,05145,"Kensington, 115th St.",06:27 AM,04_0204_02,5,6,
04_0205_05145_01,04_0205,05145,"Kensington, 115th St.",07:35 AM,04_0205_01,0,2,
04_0215_05145_01,04_0215,05145,"Kensington, 115th St.",09:48 AM,04_0215_01,0,7,
04_0216_05145_01,04_0216,05145,"Kensington, 115th St.",09:34 AM,04_0216_01,6,0,
04_0216_05145_02,04_0216,05145,"Kensington, 115th St.",09:34 AM,04_0216_02,1,0,
